model,strain,mean_gen,sd_gen,strain_label
Censored WH-informed,non-SGTF,3.75829,2.19114,Delta
Censored WH-informed,non-SGTF,3.68612,2.02112,Delta
Censored WH-informed,non-SGTF,3.85165,2.1929,Delta
Censored WH-informed,non-SGTF,3.67899,2.17264,Delta
Censored WH-informed,non-SGTF,3.75071,2.20597,Delta
Censored WH-informed,non-SGTF,3.75227,2.01619,Delta
Censored WH-informed,non-SGTF,3.75433,2.31798,Delta
Censored WH-informed,non-SGTF,3.78305,2.23183,Delta
Censored WH-informed,non-SGTF,3.71638,2.01732,Delta
Censored WH-informed,non-SGTF,3.7219,1.95331,Delta
Censored WH-informed,non-SGTF,3.79859,1.96238,Delta
Censored WH-informed,non-SGTF,3.83612,2.0911,Delta
Censored WH-informed,non-SGTF,3.71045,2.11936,Delta
Censored WH-informed,non-SGTF,3.89114,2.02939,Delta
Censored WH-informed,non-SGTF,3.69168,2.10755,Delta
Censored WH-informed,non-SGTF,3.73664,2.14052,Delta
Censored WH-informed,non-SGTF,3.96028,2.23709,Delta
Censored WH-informed,non-SGTF,3.78047,1.9532,Delta
Censored WH-informed,non-SGTF,3.69451,1.8028,Delta
Censored WH-informed,non-SGTF,3.68988,2.18412,Delta
Censored WH-informed,non-SGTF,3.80824,2.06946,Delta
Censored WH-informed,non-SGTF,3.67264,2.04878,Delta
Censored WH-informed,non-SGTF,3.85265,2.29854,Delta
Censored WH-informed,non-SGTF,3.93285,2.18643,Delta
Censored WH-informed,non-SGTF,3.64953,2.16023,Delta
Censored WH-informed,non-SGTF,3.83276,2.13304,Delta
Censored WH-informed,non-SGTF,3.7521,1.83101,Delta
Censored WH-informed,non-SGTF,3.83646,1.86505,Delta
Censored WH-informed,non-SGTF,3.66924,2.06487,Delta
Censored WH-informed,non-SGTF,3.86524,2.21855,Delta
Censored WH-informed,non-SGTF,3.74233,2.14547,Delta
Censored WH-informed,non-SGTF,3.68407,1.76102,Delta
Censored WH-informed,non-SGTF,3.74576,2.01113,Delta
Censored WH-informed,non-SGTF,3.70003,2.08177,Delta
Censored WH-informed,non-SGTF,3.85553,2.19269,Delta
Censored WH-informed,non-SGTF,3.85708,2.15231,Delta
Censored WH-informed,non-SGTF,3.62262,2.0908,Delta
Censored WH-informed,non-SGTF,3.8396,2.21592,Delta
Censored WH-informed,non-SGTF,3.82393,2.17648,Delta
Censored WH-informed,non-SGTF,3.74353,2.24384,Delta
Censored WH-informed,non-SGTF,3.74497,2.19177,Delta
Censored WH-informed,non-SGTF,3.67397,1.90059,Delta
Censored WH-informed,non-SGTF,3.72835,1.92432,Delta
Censored WH-informed,non-SGTF,3.74092,1.92503,Delta
Censored WH-informed,non-SGTF,3.80269,1.95324,Delta
Censored WH-informed,non-SGTF,3.79619,2.17319,Delta
Censored WH-informed,non-SGTF,3.69888,2.17405,Delta
Censored WH-informed,non-SGTF,3.84529,2.09928,Delta
Censored WH-informed,non-SGTF,3.70739,2.33286,Delta
Censored WH-informed,non-SGTF,3.62264,2.09384,Delta
Censored WH-informed,non-SGTF,3.80118,2.19584,Delta
Censored WH-informed,non-SGTF,3.81205,1.99084,Delta
Censored WH-informed,non-SGTF,3.70843,2.04194,Delta
Censored WH-informed,non-SGTF,3.67097,2.12063,Delta
Censored WH-informed,non-SGTF,3.80182,2.11773,Delta
Censored WH-informed,non-SGTF,3.69875,2.33501,Delta
Censored WH-informed,non-SGTF,3.90148,2.35043,Delta
Censored WH-informed,non-SGTF,3.6436,2.02596,Delta
Censored WH-informed,non-SGTF,3.68633,2.06391,Delta
Censored WH-informed,non-SGTF,3.75522,2.16843,Delta
Censored WH-informed,non-SGTF,3.71453,2.03365,Delta
Censored WH-informed,non-SGTF,3.73627,1.91195,Delta
Censored WH-informed,non-SGTF,3.75471,1.9614,Delta
Censored WH-informed,non-SGTF,3.7028,2.19677,Delta
Censored WH-informed,non-SGTF,3.68389,2.09534,Delta
Censored WH-informed,non-SGTF,3.82712,2.32969,Delta
Censored WH-informed,non-SGTF,3.727,1.96261,Delta
Censored WH-informed,non-SGTF,3.69367,2.05947,Delta
Censored WH-informed,non-SGTF,3.86191,2.08058,Delta
Censored WH-informed,non-SGTF,3.75814,2.06296,Delta
Censored WH-informed,non-SGTF,3.77323,2.07809,Delta
Censored WH-informed,non-SGTF,3.7109,2.12597,Delta
Censored WH-informed,non-SGTF,3.65096,2.1275,Delta
Censored WH-informed,non-SGTF,3.76752,2.31225,Delta
Censored WH-informed,non-SGTF,3.79288,2.00178,Delta
Censored WH-informed,non-SGTF,3.86236,2.17629,Delta
Censored WH-informed,non-SGTF,3.79929,1.97252,Delta
Censored WH-informed,non-SGTF,3.81483,2.12633,Delta
Censored WH-informed,non-SGTF,3.72944,2.05788,Delta
Censored WH-informed,non-SGTF,3.81031,2.14897,Delta
Censored WH-informed,non-SGTF,3.8635100000000002,2.1103,Delta
Censored WH-informed,non-SGTF,3.89656,2.2398,Delta
Censored WH-informed,non-SGTF,3.8469,2.14329,Delta
Censored WH-informed,non-SGTF,3.78167,2.08101,Delta
Censored WH-informed,non-SGTF,3.65645,2.04374,Delta
Censored WH-informed,non-SGTF,3.8046,2.03418,Delta
Censored WH-informed,non-SGTF,3.78835,2.04784,Delta
Censored WH-informed,non-SGTF,3.63461,1.94368,Delta
Censored WH-informed,non-SGTF,3.68808,2.14172,Delta
Censored WH-informed,non-SGTF,3.88036,2.09864,Delta
Censored WH-informed,non-SGTF,3.63692,1.95266,Delta
Censored WH-informed,non-SGTF,3.74028,2.1167,Delta
Censored WH-informed,non-SGTF,3.6842800000000002,2.11871,Delta
Censored WH-informed,non-SGTF,3.87356,2.05926,Delta
Censored WH-informed,non-SGTF,3.69117,2.16359,Delta
Censored WH-informed,non-SGTF,3.76991,2.30964,Delta
Censored WH-informed,non-SGTF,3.80821,2.17972,Delta
Censored WH-informed,non-SGTF,3.67249,2.06836,Delta
Censored WH-informed,non-SGTF,3.69625,2.10298,Delta
Censored WH-informed,non-SGTF,3.8132,2.07648,Delta
Censored WH-informed,non-SGTF,3.76653,2.13923,Delta
Censored WH-informed,non-SGTF,3.77601,2.15222,Delta
Censored WH-informed,non-SGTF,3.75117,2.11997,Delta
Censored WH-informed,non-SGTF,3.74454,2.08546,Delta
Censored WH-informed,non-SGTF,3.83116,2.25267,Delta
Censored WH-informed,non-SGTF,3.83629,2.16311,Delta
Censored WH-informed,non-SGTF,3.82515,1.9797,Delta
Censored WH-informed,non-SGTF,3.79961,2.17762,Delta
Censored WH-informed,non-SGTF,3.76614,2.11521,Delta
Censored WH-informed,non-SGTF,3.74497,2.08657,Delta
Censored WH-informed,non-SGTF,3.71785,2.25068,Delta
Censored WH-informed,non-SGTF,3.69287,2.03994,Delta
Censored WH-informed,non-SGTF,3.69808,1.9922,Delta
Censored WH-informed,non-SGTF,3.79804,2.22499,Delta
Censored WH-informed,non-SGTF,3.70934,2.23846,Delta
Censored WH-informed,non-SGTF,3.78282,2.24824,Delta
Censored WH-informed,non-SGTF,3.74811,2.01858,Delta
Censored WH-informed,non-SGTF,3.78528,1.99122,Delta
Censored WH-informed,non-SGTF,3.6832,2.14351,Delta
Censored WH-informed,non-SGTF,3.63349,2.06798,Delta
Censored WH-informed,non-SGTF,3.69515,2.00249,Delta
Censored WH-informed,non-SGTF,3.79737,2.20226,Delta
Censored WH-informed,non-SGTF,3.6681,2.06024,Delta
Censored WH-informed,non-SGTF,4.00344,2.15129,Delta
Censored WH-informed,non-SGTF,3.69692,1.89341,Delta
Censored WH-informed,non-SGTF,3.84246,2.18026,Delta
Censored WH-informed,non-SGTF,3.7919,2.0789,Delta
Censored WH-informed,non-SGTF,3.75578,2.08136,Delta
Censored WH-informed,non-SGTF,3.7723,2.09352,Delta
Censored WH-informed,non-SGTF,3.76632,2.15942,Delta
Censored WH-informed,non-SGTF,3.6984,2.24574,Delta
Censored WH-informed,non-SGTF,3.66081,2.17321,Delta
Censored WH-informed,non-SGTF,3.78964,2.16757,Delta
Censored WH-informed,non-SGTF,3.66293,2.06599,Delta
Censored WH-informed,non-SGTF,3.72988,2.17006,Delta
Censored WH-informed,non-SGTF,3.79176,2.19828,Delta
Censored WH-informed,non-SGTF,3.63635,1.96754,Delta
Censored WH-informed,non-SGTF,3.69645,2.24144,Delta
Censored WH-informed,non-SGTF,3.66279,2.09045,Delta
Censored WH-informed,non-SGTF,3.83536,2.22997,Delta
Censored WH-informed,non-SGTF,3.78035,1.97155,Delta
Censored WH-informed,non-SGTF,3.86859,1.82152,Delta
Censored WH-informed,non-SGTF,3.72788,2.16856,Delta
Censored WH-informed,non-SGTF,3.91915,2.21732,Delta
Censored WH-informed,non-SGTF,3.88574,1.89085,Delta
Censored WH-informed,non-SGTF,3.80231,2.28678,Delta
Censored WH-informed,non-SGTF,3.75268,2.19728,Delta
Censored WH-informed,non-SGTF,3.80798,2.12732,Delta
Censored WH-informed,non-SGTF,3.822,2.10182,Delta
Censored WH-informed,non-SGTF,3.94583,2.40341,Delta
Censored WH-informed,non-SGTF,3.60845,2.13778,Delta
Censored WH-informed,non-SGTF,3.78898,2.10442,Delta
Censored WH-informed,non-SGTF,3.84465,2.24784,Delta
Censored WH-informed,non-SGTF,3.81192,2.21291,Delta
Censored WH-informed,non-SGTF,3.75966,2.20915,Delta
Censored WH-informed,non-SGTF,3.78943,2.14075,Delta
Censored WH-informed,non-SGTF,3.74372,2.06975,Delta
Censored WH-informed,non-SGTF,3.59909,1.95651,Delta
Censored WH-informed,non-SGTF,3.82088,2.07392,Delta
Censored WH-informed,non-SGTF,3.79549,2.20573,Delta
Censored WH-informed,non-SGTF,3.80516,2.26153,Delta
Censored WH-informed,non-SGTF,3.76791,2.23305,Delta
Censored WH-informed,non-SGTF,3.74013,2.17597,Delta
Censored WH-informed,non-SGTF,3.72226,2.15158,Delta
Censored WH-informed,non-SGTF,3.73163,2.16626,Delta
Censored WH-informed,non-SGTF,3.7541,2.18735,Delta
Censored WH-informed,non-SGTF,3.63287,2.09361,Delta
Censored WH-informed,non-SGTF,3.84188,2.1399,Delta
Censored WH-informed,non-SGTF,3.77079,2.21591,Delta
Censored WH-informed,non-SGTF,3.77078,2.11741,Delta
Censored WH-informed,non-SGTF,3.82553,2.14154,Delta
Censored WH-informed,non-SGTF,3.68923,2.17251,Delta
Censored WH-informed,non-SGTF,3.87411,2.29837,Delta
Censored WH-informed,non-SGTF,3.74189,1.97819,Delta
Censored WH-informed,non-SGTF,3.80506,1.98607,Delta
Censored WH-informed,non-SGTF,3.74341,1.91016,Delta
Censored WH-informed,non-SGTF,3.76185,2.12651,Delta
Censored WH-informed,non-SGTF,3.85234,2.12964,Delta
Censored WH-informed,non-SGTF,3.72219,1.96084,Delta
Censored WH-informed,non-SGTF,3.74265,2.00712,Delta
Censored WH-informed,non-SGTF,3.79411,1.97262,Delta
Censored WH-informed,non-SGTF,3.73049,1.95862,Delta
Censored WH-informed,non-SGTF,3.73654,1.97618,Delta
Censored WH-informed,non-SGTF,3.75421,2.09693,Delta
Censored WH-informed,non-SGTF,3.80305,2.1261,Delta
Censored WH-informed,non-SGTF,3.72087,2.20179,Delta
Censored WH-informed,non-SGTF,3.73075,2.13896,Delta
Censored WH-informed,non-SGTF,3.79373,2.05045,Delta
Censored WH-informed,non-SGTF,3.80048,2.15278,Delta
Censored WH-informed,non-SGTF,3.78699,2.08185,Delta
Censored WH-informed,non-SGTF,3.65715,2.12106,Delta
Censored WH-informed,non-SGTF,3.94209,2.19522,Delta
Censored WH-informed,non-SGTF,3.63353,2.12975,Delta
Censored WH-informed,non-SGTF,3.8226,2.1128,Delta
Censored WH-informed,non-SGTF,3.71713,2.07329,Delta
Censored WH-informed,non-SGTF,3.7595,1.90289,Delta
Censored WH-informed,non-SGTF,3.78777,1.99301,Delta
Censored WH-informed,non-SGTF,3.68992,1.76287,Delta
Censored WH-informed,non-SGTF,3.76584,2.14464,Delta
Censored WH-informed,non-SGTF,3.95278,2.19712,Delta
Censored WH-informed,non-SGTF,3.66946,2.23444,Delta
Censored WH-informed,non-SGTF,3.6818,1.92566,Delta
Censored WH-informed,non-SGTF,3.81303,2.38286,Delta
Censored WH-informed,non-SGTF,3.68039,2.21715,Delta
Censored WH-informed,non-SGTF,3.84333,2.14673,Delta
Censored WH-informed,non-SGTF,3.69179,2.17249,Delta
Censored WH-informed,non-SGTF,3.7593,2.17803,Delta
Censored WH-informed,non-SGTF,3.76106,2.27207,Delta
Censored WH-informed,non-SGTF,3.72455,2.11454,Delta
Censored WH-informed,non-SGTF,3.81225,2.22628,Delta
Censored WH-informed,non-SGTF,3.66713,2.19966,Delta
Censored WH-informed,non-SGTF,3.68945,2.14907,Delta
Censored WH-informed,non-SGTF,3.59456,2.11278,Delta
Censored WH-informed,non-SGTF,3.71455,2.1162,Delta
Censored WH-informed,non-SGTF,3.68607,2.14545,Delta
Censored WH-informed,non-SGTF,3.70868,2.24461,Delta
Censored WH-informed,non-SGTF,3.71821,2.17794,Delta
Censored WH-informed,non-SGTF,3.81253,2.23823,Delta
Censored WH-informed,non-SGTF,3.70042,2.141,Delta
Censored WH-informed,non-SGTF,3.70438,2.0868,Delta
Censored WH-informed,non-SGTF,3.7672,2.00864,Delta
Censored WH-informed,non-SGTF,3.75931,2.09896,Delta
Censored WH-informed,non-SGTF,3.68281,1.87845,Delta
Censored WH-informed,non-SGTF,3.70637,2.13221,Delta
Censored WH-informed,non-SGTF,3.714,1.91534,Delta
Censored WH-informed,non-SGTF,3.67035,2.16326,Delta
Censored WH-informed,non-SGTF,3.89192,2.21302,Delta
Censored WH-informed,non-SGTF,3.77868,2.08298,Delta
Censored WH-informed,non-SGTF,3.86527,2.15214,Delta
Censored WH-informed,non-SGTF,3.65124,2.11487,Delta
Censored WH-informed,non-SGTF,3.75478,2.08429,Delta
Censored WH-informed,non-SGTF,3.74237,2.06226,Delta
Censored WH-informed,non-SGTF,3.6629,2.06608,Delta
Censored WH-informed,non-SGTF,3.60912,2.05535,Delta
Censored WH-informed,non-SGTF,3.84922,2.12548,Delta
Censored WH-informed,non-SGTF,3.74963,2.11396,Delta
Censored WH-informed,non-SGTF,3.77271,1.96816,Delta
Censored WH-informed,non-SGTF,3.7614,2.12192,Delta
Censored WH-informed,non-SGTF,3.74612,2.20912,Delta
Censored WH-informed,non-SGTF,3.73613,2.10708,Delta
Censored WH-informed,non-SGTF,3.81444,1.95417,Delta
Censored WH-informed,non-SGTF,3.75119,2.0322,Delta
Censored WH-informed,non-SGTF,3.84463,2.19521,Delta
Censored WH-informed,non-SGTF,3.65068,2.13345,Delta
Censored WH-informed,non-SGTF,3.818,1.97878,Delta
Censored WH-informed,non-SGTF,3.67563,2.00629,Delta
Censored WH-informed,non-SGTF,3.72681,2.08716,Delta
Censored WH-informed,non-SGTF,3.77009,2.10027,Delta
Censored WH-informed,non-SGTF,3.70432,2.12402,Delta
Censored WH-informed,non-SGTF,3.82896,2.13641,Delta
Censored WH-informed,non-SGTF,3.72729,2.16502,Delta
Censored WH-informed,non-SGTF,3.75227,2.19622,Delta
Censored WH-informed,non-SGTF,3.76821,2.00009,Delta
Censored WH-informed,non-SGTF,3.72702,2.29038,Delta
Censored WH-informed,non-SGTF,3.79181,2.01514,Delta
Censored WH-informed,non-SGTF,3.58459,2.16457,Delta
Censored WH-informed,non-SGTF,3.68493,2.29056,Delta
Censored WH-informed,non-SGTF,3.74949,2.1887,Delta
Censored WH-informed,non-SGTF,3.76051,2.08055,Delta
Censored WH-informed,non-SGTF,3.74988,2.10824,Delta
Censored WH-informed,non-SGTF,3.75478,1.83177,Delta
Censored WH-informed,non-SGTF,3.80739,2.23808,Delta
Censored WH-informed,non-SGTF,3.85427,1.93046,Delta
Censored WH-informed,non-SGTF,3.5968,2.08705,Delta
Censored WH-informed,non-SGTF,3.58541,1.76035,Delta
Censored WH-informed,non-SGTF,3.70722,2.11541,Delta
Censored WH-informed,non-SGTF,3.70784,2.00872,Delta
Censored WH-informed,non-SGTF,3.81016,2.14561,Delta
Censored WH-informed,non-SGTF,3.7634,2.11784,Delta
Censored WH-informed,non-SGTF,3.87307,2.10637,Delta
Censored WH-informed,non-SGTF,3.62244,2.24216,Delta
Censored WH-informed,non-SGTF,3.84044,2.07626,Delta
Censored WH-informed,non-SGTF,3.67014,2.16915,Delta
Censored WH-informed,non-SGTF,3.734,2.1428,Delta
Censored WH-informed,non-SGTF,3.69844,2.08898,Delta
Censored WH-informed,non-SGTF,3.90169,2.17258,Delta
Censored WH-informed,non-SGTF,3.63516,2.08678,Delta
Censored WH-informed,non-SGTF,3.74532,2.17927,Delta
Censored WH-informed,non-SGTF,3.76925,2.04206,Delta
Censored WH-informed,non-SGTF,3.7146,2.18196,Delta
Censored WH-informed,non-SGTF,3.76166,2.04488,Delta
Censored WH-informed,non-SGTF,3.79843,2.21076,Delta
Censored WH-informed,non-SGTF,3.84524,2.06326,Delta
Censored WH-informed,non-SGTF,3.80779,2.06666,Delta
Censored WH-informed,non-SGTF,3.72382,2.12079,Delta
Censored WH-informed,non-SGTF,3.77953,2.19368,Delta
Censored WH-informed,non-SGTF,3.8168,1.97293,Delta
Censored WH-informed,non-SGTF,3.66561,2.0917,Delta
Censored WH-informed,non-SGTF,3.61586,2.11771,Delta
Censored WH-informed,non-SGTF,3.87643,2.10081,Delta
Censored WH-informed,non-SGTF,3.83887,2.17753,Delta
Censored WH-informed,non-SGTF,3.57148,2.06302,Delta
Censored WH-informed,non-SGTF,3.76628,1.98741,Delta
Censored WH-informed,non-SGTF,3.81135,2.07383,Delta
Censored WH-informed,non-SGTF,3.67583,2.02205,Delta
Censored WH-informed,non-SGTF,3.71662,2.17302,Delta
Censored WH-informed,non-SGTF,3.70037,2.10268,Delta
Censored WH-informed,non-SGTF,3.85566,2.16384,Delta
Censored WH-informed,non-SGTF,3.77263,2.09408,Delta
Censored WH-informed,non-SGTF,3.71618,2.17078,Delta
Censored WH-informed,non-SGTF,3.77319,2.17411,Delta
Censored WH-informed,non-SGTF,3.66658,2.03641,Delta
Censored WH-informed,non-SGTF,3.69652,1.96191,Delta
Censored WH-informed,non-SGTF,3.7231,2.11152,Delta
Censored WH-informed,non-SGTF,3.75596,2.10458,Delta
Censored WH-informed,non-SGTF,3.73869,2.13469,Delta
Censored WH-informed,non-SGTF,3.73582,2.05331,Delta
Censored WH-informed,non-SGTF,3.77432,1.97912,Delta
Censored WH-informed,non-SGTF,3.71716,1.96613,Delta
Censored WH-informed,non-SGTF,3.85346,2.02818,Delta
Censored WH-informed,non-SGTF,3.77863,2.202,Delta
Censored WH-informed,non-SGTF,3.82322,2.17817,Delta
Censored WH-informed,non-SGTF,3.71375,1.8877,Delta
Censored WH-informed,non-SGTF,3.91967,2.26264,Delta
Censored WH-informed,non-SGTF,3.85734,2.2686,Delta
Censored WH-informed,non-SGTF,3.84444,2.11481,Delta
Censored WH-informed,non-SGTF,3.81754,2.27349,Delta
Censored WH-informed,non-SGTF,3.75266,2.0622,Delta
Censored WH-informed,non-SGTF,3.85353,2.07505,Delta
Censored WH-informed,non-SGTF,3.82507,2.13416,Delta
Censored WH-informed,non-SGTF,3.91362,2.28111,Delta
Censored WH-informed,non-SGTF,3.73286,2.12892,Delta
Censored WH-informed,non-SGTF,3.76001,2.05581,Delta
Censored WH-informed,non-SGTF,3.74234,2.12334,Delta
Censored WH-informed,non-SGTF,3.73356,2.06086,Delta
Censored WH-informed,non-SGTF,3.65959,2.07448,Delta
Censored WH-informed,non-SGTF,3.71823,2.12614,Delta
Censored WH-informed,non-SGTF,3.77609,2.09005,Delta
Censored WH-informed,non-SGTF,3.78153,2.021,Delta
Censored WH-informed,non-SGTF,3.71851,1.98841,Delta
Censored WH-informed,non-SGTF,3.7774,1.91941,Delta
Censored WH-informed,non-SGTF,3.76081,2.20155,Delta
Censored WH-informed,non-SGTF,3.82659,1.94099,Delta
Censored WH-informed,non-SGTF,3.7708,2.29572,Delta
Censored WH-informed,non-SGTF,3.71595,2.0719,Delta
Censored WH-informed,non-SGTF,3.68257,2.18314,Delta
Censored WH-informed,non-SGTF,3.64666,2.06329,Delta
Censored WH-informed,non-SGTF,3.66967,2.02559,Delta
Censored WH-informed,non-SGTF,3.84478,2.01152,Delta
Censored WH-informed,non-SGTF,3.6649,1.98436,Delta
Censored WH-informed,non-SGTF,3.80828,2.0676,Delta
Censored WH-informed,non-SGTF,3.82329,2.10408,Delta
Censored WH-informed,non-SGTF,3.63902,2.06214,Delta
Censored WH-informed,non-SGTF,3.81985,1.9993,Delta
Censored WH-informed,non-SGTF,3.84857,2.15854,Delta
Censored WH-informed,non-SGTF,3.79415,2.18494,Delta
Censored WH-informed,non-SGTF,3.66426,1.84475,Delta
Censored WH-informed,non-SGTF,3.75707,2.07262,Delta
Censored WH-informed,non-SGTF,3.8297,2.25204,Delta
Censored WH-informed,non-SGTF,3.64607,1.8505,Delta
Censored WH-informed,non-SGTF,3.89972,2.20547,Delta
Censored WH-informed,non-SGTF,3.6678,1.93084,Delta
Censored WH-informed,non-SGTF,3.71037,2.19139,Delta
Censored WH-informed,non-SGTF,3.76533,1.88725,Delta
Censored WH-informed,non-SGTF,3.80701,2.18534,Delta
Censored WH-informed,non-SGTF,3.90665,2.16262,Delta
Censored WH-informed,non-SGTF,3.61649,2.10016,Delta
Censored WH-informed,non-SGTF,3.73255,2.08895,Delta
Censored WH-informed,non-SGTF,3.82316,2.11909,Delta
Censored WH-informed,non-SGTF,3.83782,2.09651,Delta
Censored WH-informed,non-SGTF,3.76273,2.00932,Delta
Censored WH-informed,non-SGTF,3.69348,2.20046,Delta
Censored WH-informed,non-SGTF,3.72934,2.05601,Delta
Censored WH-informed,non-SGTF,3.84761,2.243,Delta
Censored WH-informed,non-SGTF,3.66038,2.07954,Delta
Censored WH-informed,non-SGTF,3.73583,2.11159,Delta
Censored WH-informed,non-SGTF,3.81273,2.16031,Delta
Censored WH-informed,non-SGTF,3.76109,2.13022,Delta
Censored WH-informed,non-SGTF,3.64468,2.14442,Delta
Censored WH-informed,non-SGTF,3.64692,1.89918,Delta
Censored WH-informed,non-SGTF,3.74166,1.91099,Delta
Censored WH-informed,non-SGTF,3.76871,2.23773,Delta
Censored WH-informed,non-SGTF,3.72855,2.02873,Delta
Censored WH-informed,non-SGTF,3.75599,1.76724,Delta
Censored WH-informed,non-SGTF,3.74266,2.13039,Delta
Censored WH-informed,non-SGTF,3.66755,1.95644,Delta
Censored WH-informed,non-SGTF,3.69366,1.99817,Delta
Censored WH-informed,non-SGTF,3.78346,2.32999,Delta
Censored WH-informed,non-SGTF,3.85852,2.02206,Delta
Censored WH-informed,non-SGTF,3.74014,2.20192,Delta
Censored WH-informed,non-SGTF,3.75352,2.1199,Delta
Censored WH-informed,non-SGTF,3.81274,2.13524,Delta
Censored WH-informed,non-SGTF,3.77268,2.22328,Delta
Censored WH-informed,non-SGTF,3.85842,2.1795,Delta
Censored WH-informed,non-SGTF,3.85192,2.23358,Delta
Censored WH-informed,non-SGTF,3.77248,2.1111,Delta
Censored WH-informed,non-SGTF,3.71517,2.13385,Delta
Censored WH-informed,non-SGTF,3.70256,2.19539,Delta
Censored WH-informed,non-SGTF,3.77377,2.14501,Delta
Censored WH-informed,non-SGTF,3.74337,2.15811,Delta
Censored WH-informed,non-SGTF,3.71853,2.14852,Delta
Censored WH-informed,non-SGTF,3.81497,2.14694,Delta
Censored WH-informed,non-SGTF,3.72638,2.0858,Delta
Censored WH-informed,non-SGTF,3.75948,1.9885,Delta
Censored WH-informed,non-SGTF,3.74485,2.06641,Delta
Censored WH-informed,non-SGTF,3.72537,1.92967,Delta
Censored WH-informed,non-SGTF,3.74123,2.03467,Delta
Censored WH-informed,non-SGTF,3.80794,2.01768,Delta
Censored WH-informed,non-SGTF,3.79434,1.93373,Delta
Censored WH-informed,non-SGTF,3.73762,2.08396,Delta
Censored WH-informed,non-SGTF,3.69038,2.18035,Delta
Censored WH-informed,non-SGTF,3.70346,2.15077,Delta
Censored WH-informed,non-SGTF,3.80489,2.25648,Delta
